,id,role_0,role_1,role_2
6005,10477,2433,999,27
6006,4281,1852,262,12
6007,84837,103,0,0
6008,137964,621,4,1
6009,81622,711,120,4
6010,5366,841,19,2
6011,66642,119,11,0
6012,9946,284,5,0
6013,57111,308,46,1
6014,22841,474,79,8
6015,51135,800,65,7
6016,84277,417,9,1
6017,56424,529,13,2
6018,2895,54,3,0
6019,26012,458,32,0
6020,11336,1243,134,11
6021,18596,146,0,1
6022,9443,934,173,62
6023,1263,551,47,6
6024,116228,18,0,0
6025,3798,376,36,3
6026,10256,292,46,2
6027,114822,206,7,1
6028,54475,215,8,0
6029,23506,756,42,0
6030,4199,268,27,5
6031,11151,560,112,4
6032,7057,672,85,9
6033,51720,2983,412,50
6034,22954,1771,253,13
6035,55314,11,0,0
6036,79109,1204,49,9
6037,2631,1480,209,18
6038,2241,1058,35,8
6039,55191,273,54,1
6040,19821,33,0,0
6041,7994,1359,122,14
6042,81812,14,0,0
6043,3455,200,15,3
6044,8629,455,24,3
6045,3482,814,61,6
6046,26266,68,38,1
6047,79956,594,42,1
6048,27089,811,672,210
6049,84439,77,0,0
6050,9014,1836,97,31
6051,55702,667,99,17
6052,4318,245,128,2
6053,56547,15,0,0
6054,22895,133,17,0
6055,54617,529,46,29
6056,221504,673,160,12
6057,191,2090,428,27
6058,5331,1426,576,84
6059,9778,257,7,1
6060,9380,938,136,16
6061,3082,209,28,1
6062,796,24,1,1
6063,11243,503,118,13
6064,3708,1446,420,24
6065,9478,279,12,1
6066,5165,1548,34,10
6067,23527,87,4,0
6068,92421,654,42,15
6069,2752,1081,30,2
6070,67773,173,35,2
6071,55683,136,12,0
6072,7048,2237,759,78
6073,7042,664,17,10
6074,856839,239,0,0
6075,1589,239,5,0
6076,7182,1286,214,25
6077,9055,659,69,6
6078,10280,714,9,0
6079,54739,1219,19,1
6080,64170,1722,999,126
6081,8994,1434,109,9
6082,6938,2392,416,35
6083,23130,677,31,2
6084,850764,278,0,0
6085,90507,120,11,1
6086,6712,817,100,20
6087,10153,1439,121,18
6088,855584,254,0,0
6089,178,1985,190,18
6090,1082,359,0,0
6091,10940,2080,296,49
6092,288516,0,0,0
6093,7579,260,200,13
6094,5784,1658,130,32
6095,2731,399,25,8
6096,13345,39,0,0
6097,23167,644,3,1
6098,1981,3403,906,105
6099,9605,259,24,1
6100,93166,254,3,1
6101,2566,256,16,4
6102,51304,351,1,0
6103,3709,1012,53,9
6104,117245,356,1,0
6105,155060,670,16,0
6106,8558,51,7,0
6107,5357,462,49,1
6108,27236,532,239,11
6109,475,78,13,1
6110,54700,1191,71,19
6111,4987,5,0,0
6112,5368,0,0,0
6113,221785,233,6,1
6114,23743,386,3,2
6115,22836,289,38,0
6116,373156,1387,396,32
6117,57680,1912,178,23
6118,196,1703,121,34
6119,4094,566,23,6
6120,10988,1766,95,4
6121,4160,200,13,0
6122,51257,466,16,2
6123,286410,180,12,0
6124,9140,2518,391,24
6125,131034,199,16,1
6126,27297,545,24,13
6127,2820,643,15,2
6128,553115,1000,185,17
6129,27033,549,120,12
6130,81844,905,32,1
6131,80344,680,46,13
6132,10260,260,2,0
6133,3560,613,62,11
6134,5455,159,6,1
6135,6663,602,40,4
6136,7320,1505,547,42
6137,170384,87,3,0
6138,154386,707,229,51
6139,12055,172,18,4
6140,26965,235,70,0
6141,257202,286,62,21
6142,7025,1028,157,20
6143,80777,2303,80,7
6144,28960,874,89,7
6145,55120,703,264,24
6146,66661,3259,2482,415
6147,79888,483,24,4
6148,3680,70,5,2
6149,6878,1878,394,128
6150,55604,210,10,1
6151,164153,33,0,0
6152,6309,59,1,0
6153,85379,693,91,34
6154,8839,51,3,0
6155,80267,217,1,0
6156,79989,533,5,0
6157,163033,384,46,0
6158,84460,212,14,3
6159,2972,1666,47,9
6160,9329,4326,1019,897
6161,7468,2026,176,29
6162,83743,2496,147,28
6163,6880,2972,1233,182
6164,284451,438,10,0
6165,43808,7,0,0
6166,9337,598,51,7
6167,1653,5065,1196,270
6168,5971,3231,643,121
6169,333932,813,41,3
6170,104,895,72,8
6171,23212,2152,264,153
6172,91408,1017,43,7
6173,9943,2283,136,10
6174,1557,31,17,21
6175,221016,11,0,0
6176,192166,4,0,0
6177,26960,267,5,0
6178,9184,2402,230,34
6179,84944,775,5,5
6180,30850,1278,230,13
6181,386674,278,184,10
6182,80700,2135,122,21
6183,64098,647,29,2
6184,52,1127,126,15
6185,11848,837,36,3
6186,9586,1431,1010,100
6187,11130,1817,532,32
6188,127253,52,0,0
6189,80304,1147,140,13
6190,55161,1763,182,146
6191,23039,2438,352,43
6192,11317,796,2,0
6193,283556,45,0,0
6194,1181,240,33,2
6195,114034,1157,95,16
6196,6910,202,11,0
6197,440145,329,80,25
6198,23144,2304,680,57
6199,10682,1489,14,3
6200,255193,68,0,0
6201,6819,117,2,1
6202,7678,1051,126,20
6203,4139,748,47,10
6204,120114,22,4,0
6205,23160,932,7,6
6206,64175,979,259,29
6207,7137,499,48,6
6208,23294,1549,563,13
6209,5338,1345,111,11
6210,9887,783,30,6
6211,81846,1089,10,2
6212,6652,469,177,15
6213,10212,1758,518,37
6214,5087,1245,156,12
6215,339390,232,30,1
6216,64928,928,185,231
6217,347,484,40,1
6218,90993,519,1881,6
6219,23471,1825,30,2
6220,1175,463,33,8
6221,139322,71,0,0
6222,57172,102,5,0
6223,25876,76,0,0
6224,79666,2069,1110,14
6225,7101,307,45,0
6226,283450,33,0,0
6227,9921,2401,128,9
6228,60492,327,54,0
6229,5407,46,4,5
6230,9388,49,3,1
6231,7844,710,12,2
6232,5999,254,11,1
6233,889,498,28,0
6234,81892,2210,253,13
6235,6261,358,23,0
6236,27248,572,41,10
6237,3990,44,7,5
6238,64853,951,6,2
6239,4514,309,14,15
6240,55165,2335,631,58
6241,145483,839,178,19
6242,388403,98,0,0
6243,8612,152,3,0
6244,79872,676,12,1
6245,55199,185,11,0
6246,3077449,491,34,6
6247,64400,791,117,9
6248,729830,4,0,0
6249,2318,2248,635,27
6250,12914,250,20,0
6251,114799,501,26,4
6252,16562,189,19,0
6253,377,1058,27,4
6254,196463,138,0,0
6255,58490,806,268,44
6256,4659,1994,481,47
6257,64860,11,0,0
6258,5977,1374,204,77
6259,63908,574,42,19
6260,283638,304,14,3
6261,55336,84,0,0
6262,174,199,10,0
6263,323,1224,58,3
6264,8988,145,27,0
6265,5090,343,112,4
6266,26291,902,10,0
6267,9500,2092,1650,62
6268,55717,875,102,86
6269,64204,0,0,0
6270,6164,3619,324,448
6271,7326,1540,35,6
6272,1465,1225,15,2
6273,2011,1638,517,49
6274,51096,1338,46,11
6275,2056,93,3,1
6276,81579,121,4,0
6277,5529,2017,240,29
6278,23406,1557,54,9
6279,6103,746,97,13
6280,134492,866,218,9
6281,165055,674,95,52
6282,26273,665,12,1
6283,80022,1159,304,8
6284,10928,1041,228,13
6285,1662,717,17,1
6286,8844,946,30,5
6287,80228,173,5,0
6288,2334,272,2,2
6289,23014,1306,40,4
6290,8543,2239,1035,56
6291,79441,895,66,28
6292,2267,342,197,2
6293,60560,25,0,0
6294,8814,253,3,1
6295,114990,983,233,32
6296,85406,859,13,2
6297,83930,272,0,0
6298,401135,1,0,0
6299,54502,1045,20,1
6300,5325,865,2,13
6301,5880,573,75,4
6302,5256,445,33,4
6303,57097,169,27,0
6304,64333,1536,56,5
6305,23143,684,7,3
6306,6251,1356,45,7
6307,10282,513,110,14
6308,2354,868,75,13
6309,2592,104,9,0
6310,850605,272,0,0
6311,2114,1105,150,16
6312,23094,1716,134,16
6313,26137,1038,14,5
6314,2779,13,2,0
6315,6004,439,17,2
6316,50943,760,209,7
6317,114884,393,24,1
6318,25791,197,11,0
6319,989,2236,321,62
6320,23176,698,25,9
6321,114294,1117,122,233
6322,317,1264,41,5
6323,55157,187,20,1
6324,5688,4490,840,350
6325,9144,61,0,0
6326,29886,1063,23,1
6327,6446,2786,662,37
6328,1854,1866,614,41
6329,2324,474,16,1
6330,10207,634,483,23
6331,143098,127,12,5
6332,2678,24,0,1
6333,286016,0,0,0
6334,3437,1455,143,21
6335,10826,48,1,0
6336,79022,289,123,1
6337,140258,565,97,10
6338,5373,52,2,5
6339,4780,1824,450,32
6340,6866,577,16,1
6341,22808,131,8,0
6342,79803,637,21,9
6343,851944,478,0,0
6344,790,4194,868,244
6345,88,1100,487,31
6346,75767,85,7,0
6347,25871,510,19,2
6348,57544,794,13,4
6349,55824,284,17,5
6350,104416,156,12,1
6351,54922,380,32,0
6352,11009,445,46,1
6353,7335,1638,412,34
6354,9499,493,10,1
6355,10112,1204,94,8
6356,79009,1436,64,33
6357,55083,512,88,4
6358,3561,503,28,5
6359,3581,152,50,0
6360,51647,487,184,1
6361,2686,45,9,0
6362,4884,381,34,1
6363,987,435,6,0
6364,139596,105,7,2
6365,7371,862,5,1
6366,235542,233,18,3
6367,256586,150,19,0
6368,9801,1466,224,255
6369,225745,284,116,9
6370,965,858,7,0
6371,4907,673,243,4
6372,7084,61,3,1
6373,9623,696,97,11
6374,51586,1387,322,87
6375,1634,877,79,7
6376,1759,2100,352,36
6377,84934,532,4,0
6378,51042,363,21,3
6379,79019,1223,58,98
6380,10981,779,31,1
6381,8870,656,7,6
6382,5526,291,5,2
6383,2803,695,54,4
6384,5870,739,98,6
6385,104831,430,85,14
6386,254048,141,1,0
6387,27255,18,0,0
6388,12340,88,11,3
6389,253725,127,9,7
6390,10768,3165,1252,83
6391,10691,1015,21,4
6392,8399,716,176,18
6393,9847,588,16,2
6394,19373,615,0,1
6395,79886,1307,12,1
6396,374403,357,0,0
6397,675,2193,375,36
6398,112950,1615,180,106
6399,1052,795,37,10
6400,22887,529,7,0
6401,55148,519,143,9
6402,57644,721,113,8
6403,3687,158,6,1
6404,79754,790,37,3
6405,58511,652,87,1
6406,578,315,19,4
6407,9442,397,28,75
6408,5365,68,6,0
6409,64218,11,3,0
6410,10299,715,24,2
6411,6713,23,1,0
6412,2356,39,3,4
6413,7107,18,0,0
6414,64151,862,85,4
6415,4832,1459,57,18
6416,79616,275,60,0
6417,51602,4620,1277,993
6418,3880,1880,623,53
6419,9689,1453,139,45
6420,84233,388,31,0
6421,9208,655,30,6
6422,11193,1183,108,55
6423,79828,815,3,0
6424,2495,1335,192,19
6425,1933,5552,871,382
6426,339,165,14,3
6427,6327,603,433,7
6428,8317,2107,305,34
6429,7389,1028,52,3
6430,333,1710,313,23
6431,2590,240,47,0
6432,5898,1380,303,12
6433,54874,445,33,1
6434,29763,1406,412,31
6435,51703,80,10,2
6436,10319,242,31,1
6437,12,1048,48,1
6438,4862,497,49,5
6439,151230,167,6,0
6440,7290,1817,99,23
6441,85236,459,11,3
6442,114908,277,0,0
6443,2122,1617,88,23
6444,139231,780,3,0
6445,8541,302,18,2
6446,7410,1716,276,12
6447,1743,956,184,24
6448,1349,277,11,7
6449,7716,1016,146,12
6450,3795,348,42,3
6451,11773,65,0,0
6452,7545,645,128,17
6453,281719,0,0,0
6454,1014,165,1,0
6455,29074,1438,267,319
6456,84433,683,32,14
6457,80332,111,15,2
6458,56637,272,51,1
6459,54566,1012,36,2
6460,200895,49,7,0
6461,9873,1397,125,7
6462,133383,727,2,0
6463,2155,543,20,0
6464,84464,2755,1481,51
6465,80097,916,35,17
6466,10614,2742,267,35
6467,3018,1961,222,45
6468,81567,1942,287,20
6469,5255,414,19,0
6470,85365,166,20,1
6471,6522,1082,40,1
6472,7988,318,80,4
6473,55969,709,147,9
6474,84833,714,70,1
6475,4735,2569,419,44
6476,91608,1219,9,3
6477,9527,1086,64,15
6478,10797,595,68,14
6479,9846,1676,164,39
6480,353134,472,112,48
6481,6905,179,13,1
6482,64789,5,0,0
6483,9670,1207,95,1
6484,6286,339,26,3
6485,4255,1924,313,42
6486,80342,707,108,8
6487,51072,692,133,2
6488,390535,566,73,6
6489,51185,558,50,5
6490,5037,1907,290,16
6491,139285,935,6,7
6492,6347,621,34,2
6493,4323,405,23,3
6494,9167,1071,25,8
6495,1489079,50,0,0
6496,8677,150,6,0
6497,56997,361,30,2
6498,55003,2879,97,527
6499,5757,2528,534,53
6500,56886,1447,249,12
6501,211,1370,245,10
6502,79796,311,12,0
6503,2199,234,63,3
6504,54704,169,13,6
6505,3122,686,224,9
6506,2042,834,46,6
6507,3600,783,3,1
6508,890,1989,899,91
6509,124245,2446,252,63
6510,23268,442,71,8
6511,65059,1290,10,4
6512,215051,104,0,0
6513,84866,466,520,8
6514,3913,285,14,1
6515,158798,138,18,0
6516,3858,2669,197,37
6517,9915,1331,237,28
6518,28511,121,4,1
6519,29058,114,2,0
6520,2009,68,4,0
6521,56006,695,70,1
6522,353497,116,4,1
6523,183,151,0,0
6524,153684,149,1,0
6525,51390,44,0,0
6526,84441,128,4,1
6527,65065,564,21,1
6528,56943,992,38,4
6529,142679,774,10,2
6530,728774,301,0,1
6531,5782,1588,442,25
6532,64921,261,0,0
6533,4791,6446,2038,491
6534,17886,2131,2371,204
6535,132884,841,457,9
6536,27131,399,90,4
6537,5179,103,0,8
6538,29974,569,28,1
6539,113730,186,18,0
6540,91283,312,0,0
6541,2893,434,15,3
6542,10645,1735,100,6
6543,123169,1136,107,30
6544,236930,402,101,2
6545,5360,159,54,1
6546,7368,345,6,1
6547,440552,95,7,0
6548,84289,1712,274,19
6549,6406,256,36,2
6550,8877,410,9,0
6551,984,980,72,10
6552,23194,819,4,0
6553,441518,215,10,0
6554,54867,442,24,4
6555,307,237,19,5
6556,18759,198,29,3
6557,692204,0,0,0
6558,3454,1102,45,11
6559,6646,558,63,1
6560,11079,1048,79,10
6561,5376,792,20,2
6562,1054,1000,45,19
6563,4306,821,73,11
6564,5224,349,5,8
6565,27257,936,89,9
6566,10196,1835,125,22
6567,6955,498,81,9
6568,84766,474,63,2
6569,3742,35,5,0
6570,23272,857,15,4
6571,10350,3,0,0
6572,9191,1257,98,11
6573,843,569,55,19
6574,81576,256,15,1
6575,137209,881,103,14
6576,1809,814,57,11
6577,58484,158,11,2
6578,488,2419,430,21
6579,54780,277,24,2
6580,467,1142,166,33
6581,6617,134,8,2
6582,9290,45,1,0
6583,9818,902,156,18
6584,222696,327,23,1
6585,10293,1282,50,8
6586,9495,905,92,11
6587,3850,1006,169,20
6588,83666,145,4,0
6589,64710,1113,25,2
6590,54881,3247,200,719
6591,161424,662,171,3
6592,124512,925,52,8
6593,1016,39,0,0
6594,23413,466,50,3
6595,11141,12,0,0
6596,3040,573,87,1
6597,100505793,48,0,0
6598,10891,2331,260,52
6599,4007,665,40,3
6600,64763,1099,15,0
6601,10897,554,274,3
6602,3675,660,43,10
6603,27,1057,116,14
6604,91748,1250,59,10
6605,9532,3389,871,105
6606,5309,106,0,2
6607,9732,341,3,1
6608,29993,1432,335,24
6609,2107,1610,228,22
6610,7247,923,109,6
6611,55284,1906,475,25
6612,1890,151,15,0
6613,8346,1585,73,5
6614,10062,1592,75,6
6615,8079,1922,107,12
6616,3202,559,25,4
6617,406884,250,0,0
6618,3578,23,0,0
6619,5908,2610,320,21
6620,9252,2613,719,57
6621,21812,223,30,0
6622,79602,254,10,0
6623,80233,962,45,10
6624,29844,1568,237,31
6625,67241,20,4,3
6626,7286,441,25,2
6627,10092,1325,97,21
6628,2540977,776,0,0
6629,3663,1087,61,18
6630,135892,368,21,1
6631,79050,919,141,10
6632,29893,754,40,2
6633,6580,7,0,0
6634,401296,459,67,6
6635,4622,434,22,0
6636,5414,212,4,1
6637,10181,1226,39,4
6638,56924,1328,25,4
6639,835,1595,140,20
6640,146330,182,5,1
6641,23324,92,1,0
6642,116113,188,17,1
6643,4836,2257,487,92
6644,55752,1100,135,10
6645,4940,238,10,4
6646,52563,309,43,22
6647,89777,266,2,0
6648,118924,847,33,10
6649,85313,660,10,1
6650,55920,1673,118,18
6651,11144,282,24,3
6652,255231,23,0,0
6653,855849,259,0,0
6654,2069,299,2,0
6655,2066,1845,283,27
6656,56935,207,14,0
6657,6708,705,105,11
6658,57698,557,64,4
6659,147409,191,7,0
6660,1601,2919,668,75
6661,7572,1111,289,20
6662,7775,152,6,1
6663,10576,5071,2817,269
6664,10318,2305,975,51
6665,84133,138,6,0
6666,79960,348,37,13
6667,64769,752,52,29
6668,11104,865,133,6
6669,51750,217,49,1
6670,4008,1537,94,25
6671,1032,1473,88,4
6672,107,41,0,0
6673,5138,636,24,1
6674,285464,1264,214,28
6675,5292,1395,91,8
6676,26094,631,14,13
6677,642947,199,29,1
6678,66863,39,0,0
6679,5045,905,112,3
6680,25879,500,48,7
6681,55801,309,0,0
6682,8820,363,16,4
6683,79734,838,168,2
6684,9107,882,11,1
6685,1027,3523,769,104
6686,341,119,12,1
6687,2735,1123,172,5
6688,9517,113,7,3
6689,123283,515,52,5
6690,56715,8,0,0
6691,7436,72,8,0
6692,5156,1159,208,38
6693,65244,1086,17,1
6694,26953,596,51,3
6695,50807,2043,114,21
6696,3156,676,64,5
6697,147179,277,26,5
6698,10806,78,1,1
6699,19877,329,38,0
6700,84893,743,18,1
6701,4602,1591,434,33
6702,151121,369,83,15
6703,3077,101,3,0
6704,51256,913,96,2
6705,9124,1052,78,5
6706,29098,140,4,0
6707,59029,40,0,0
6708,22893,984,94,27
6709,254958,1182,251,12
6710,55656,271,6,21
6711,93145,264,10,0
6712,1146,318,5,1
6713,8815,1168,230,23
6714,22890,2552,522,66
6715,6704,48,3,0
6716,5590,3219,2799,149
6717,91147,812,196,14
6718,27252,1265,510,9
6719,12013,149,23,1
6720,127254,6,0,0
6721,22933,1100,123,7
6722,25782,536,39,4
6723,3891,634,104,8
6724,1013,111,0,0
6725,83463,312,5,0
6726,56392,570,158,2
6727,9445,567,72,2
6728,218811,462,142,18
6729,164684,94,6,0
6730,79101,980,147,10
6731,4867,1086,528,21
6732,5596,1648,256,21
6733,55602,1157,88,12
6734,4725,456,158,235
6735,1612,1211,134,19
6736,5724,404,6,3
6737,401563,10,0,0
6738,56267,895,9,2
6739,9456,519,184,8
6740,7224,121,14,2
6741,55234,2099,191,52
6742,5314,93,0,0
6743,6507,222,1,0
6744,22948,5686,2104,255
6745,27145,858,3,0
6746,2182,1562,125,6
6747,432,485,6,1
6748,199675,42,4,0
6749,57559,1247,82,7
6750,25862,514,105,6
6751,57326,995,116,2
6752,605,313,25,15
6753,64216,168,19,0
6754,1823,747,62,6
6755,13424,169,1,2
6756,152098,233,0,0
6757,233064,26,0,0
6758,51490,483,15,2
6759,11333,1558,17,5
6760,132660,830,194,8
6761,84069,771,53,4
6762,64866,400,2,3
6763,94,319,30,3
6764,10802,717,202,16
6765,3104,837,153,16
6766,124590,201,6,1
6767,75786,494,43,1
6768,51606,580,130,8
6769,100132476,207,6,2
6770,9938,184,78,1
6771,10570,128,19,1
6772,9951,1,0,0
6773,9953,1,0,5
6774,4705,847,321,156
6775,161514,560,36,2
6776,23095,2612,147,8
6777,5506,535,124,6
6778,3208,465,24,0
6779,5327,433,66,6
6780,7419,2987,1029,234
6781,10456,2387,825,37
6782,344558,420,2,3
6783,843182,11,0,0
6784,51592,2304,328,53
6785,11137,3944,394,779
6786,286262,527,46,20
6787,92840,460,144,7
6788,286204,29,0,0
6789,826,991,182,19
6790,353145,561,42,28
6791,51200,139,9,0
6792,111,223,80,7
6793,8654,196,33,1
6794,817,1329,388,28
6795,12417,78,0,0
6796,65260,101,14,1
6797,3142,495,1,0
6798,78988,290,3,2
6799,18222,266,14,2
6800,11160,2087,487,49
6801,1201,1592,490,24
6802,51144,1639,116,46
6803,56005,854,11,1
6804,83988,260,23,0
6805,80129,50,0,0
6806,18000,45,3,1
6807,2746,1705,82,5
6808,19046,1144,297,40
6809,54474,916,100,13
6810,285971,573,18,2
6811,9674,183,1,0
6812,466,688,31,5
6813,3726,1972,398,41
6814,89890,263,35,0
6815,90379,116,15,0
6816,91703,394,35,0
6817,54541,862,10,4
6818,7975,360,18,2
6819,8660,2224,194,36
6820,79931,1003,38,10
6821,57473,1281,438,11
6822,27042,1078,26,2
6823,6935,879,96,20
6824,10818,906,44,11
6825,84699,602,121,3
6826,55829,621,48,10
6827,26191,884,41,10
6828,5364,262,40,1
6829,7450,420,26,3
6830,55585,164,3,0
6831,9578,441,31,2
6832,4313,542,60,4
6833,1396,612,117,12
6834,10297,403,21,16
6835,8364,1825,132,46
6836,23043,1859,962,15
6837,1155,687,58,18
6838,57563,524,22,2
6839,1874,1993,223,34
6840,10687,1066,199,5
6841,146540,488,44,1
6842,254394,36,0,0
6843,10473,194,1,0
6844,729440,211,37,6
6845,253128,407,28,2
6846,54677,75,4,0
6847,440275,195,0,0
6848,74549,56,1,0
6849,23355,82,6,0
6850,54954,442,1,2
6851,9783,74,1,0
6852,851273,4,0,0
6853,8324,269,14,2
6854,80013,261,27,0
6855,1152,1748,408,36
6856,51111,348,2,1
6857,22978,656,254,6
6858,79637,1862,196,10
6859,390792,331,92,1
6860,128488,158,2,1
6861,9810,1387,281,27
6862,4076,2253,145,48
6863,79930,583,67,8
6864,26031,1138,90,3
6865,54888,1121,164,14
6866,387856,134,0,0
6867,140836,383,21,2
6868,6869,52,3,2
6869,143187,61,0,4
6870,185,630,101,9
6871,479,114,28,0
6872,9804,2000,137,14
6873,1600,1307,323,20
6874,6015,2794,420,127
6875,84295,1275,74,36
6876,9816,299,5,1
6877,266812,594,54,3
6878,65057,1295,315,36
6879,29920,1016,74,5
6880,219072,407,57,7
6881,4760,575,22,2
6882,11284,2158,424,22
6883,8493,1723,152,48
6884,76614,201,19,0
6885,54620,130,25,0
6886,8653,1133,36,1
6887,7461,76,0,0
6888,9111,956,463,14
6889,3127,248,5,5
6890,28972,204,3,0
6891,112464,1143,134,12
6892,51141,1444,110,52
6893,7360,998,163,16
6894,2712,19,0,0
6895,10553,98,1,0
6896,64083,522,37,1
6897,1503,1598,187,8
6898,9202,1288,86,5
6899,55698,447,58,1
6900,221935,519,3,0
6901,140730,422,1,0
6902,4190,822,74,6
6903,64174,86,25,0
6904,234857,272,99,1
6905,6942,952,100,14
6906,4107,219,16,1
6907,340542,227,15,0
6908,348807,169,1,1
6909,117159,1882,104,21
6910,8927,34,0,0
6911,23025,202,0,0
6912,57506,994,292,23
6913,51535,3074,214,25
6914,26086,410,26,1
6915,4084,565,29,6
6916,8706,78,22,0
6917,84659,41,3,0
6918,116870,446,63,14
6919,81929,1086,224,39
6920,2314,2023,439,79
6921,1198,2519,212,32
6922,29108,395,69,5
6923,79632,1047,10,1
6924,81603,1324,157,17
6925,12700,61,0,1
6926,5700,4437,1452,375
6927,10588,18,0,0
6928,79664,672,111,2
6929,124220,411,79,3
6930,405,1579,190,24
6931,7054,482,29,2
6932,7299,40,1,0
6933,9815,1136,186,5
6934,9088,234,2,2
6935,1723,121,8,0
6936,4502,731,86,2
6937,3280,1758,190,38
6938,57180,1088,29,7
6939,343069,862,31,8
6940,9530,3060,1087,54
6941,79183,757,1,0
6942,22839,1980,150,17
6943,60412,732,128,17
6944,27351,1342,29,10
6945,5864,867,140,7
6946,93646,0,0,0
6947,80230,296,53,4
6948,28973,1945,316,289
6949,56829,2670,183,19
6950,25844,240,5,2
6951,4508,208,1,13
6952,64927,2038,276,22
6953,4719,1908,557,237
6954,49855,101,2,0
6955,84466,649,68,5
6956,4897,34,0,0
6957,2054,1980,342,33
6958,228421,53,0,0
6959,64397,1023,36,6
6960,100090,327,75,1
6961,2993,25,0,0
6962,84662,486,80,4
6963,26150,778,74,2
6964,54039,723,77,12
6965,79065,812,147,20
6966,23584,187,50,2
6967,205860,523,49,3
6968,910,133,236,0
6969,50780,162,0,1
6970,285203,798,2,0
6971,76044,78,9,0
6972,4354,535,133,1
6973,56339,423,9,1
6974,80069,219,1,0
6975,60559,524,8,0
6976,5787,1162,143,19
6977,220164,508,37,2
6978,9570,642,68,11
6979,57608,401,0,0
6980,57096,439,165,1
6981,9928,665,175,10
6982,4192,302,22,1
6983,4544,337,3,6
6984,51297,1055,199,13
6985,10288,42,0,0
6986,23452,0,0,0
6987,19016,168,5,1
6988,79697,839,17,6
6989,70790,95,16,0
6990,55035,468,11,3
6991,91442,379,3,5
6992,375790,663,6,0
6993,313,29,0,0
6994,1468,1499,154,8
6995,55705,2454,697,161
6996,5962,1880,348,36
6997,10846,52,19,0
6998,326601,84,1,0
6999,771,148,5,0
7000,100507436,191,41,2
7001,5592,395,121,2
7002,15204,26,0,0
7003,23439,58,36,0
7004,10693,1145,299,57
7005,10747,48,0,0
7006,2220,8,0,0
7007,100124696,270,17,4
7008,51332,61,0,0
7009,100534599,315,1,5
7010,1828,996,31,8
7011,54931,763,101,5
7012,115353,1346,14,0
7013,10221,768,18,3
7014,353174,142,215,0
7015,91289,985,9,1
7016,147199,8,0,0
7017,51172,42,3,0
7018,51102,219,19,0
7019,80823,1081,234,6
7020,25923,1447,342,14
7021,490,1516,136,9
7022,29035,858,3,0
7023,10069,1356,69,4
7024,284427,521,298,1
7025,10447,261,66,1
7026,4853,624,201,6
7027,3598,213,15,0
7028,2582,1108,41,5
7029,5671,53,11,0
7030,10257,77,4,0
7031,72654,429,19,9
7032,284252,721,53,5
7033,3887,800,38,7
7034,644943,661,65,5
7035,83892,1024,44,6
7036,5753,1233,86,11
7037,15185,557,60,12
7038,741,748,45,6
7039,6697,852,240,18
7040,4026,2237,231,38
7041,210,140,11,17
7042,228140,143,2,2
7043,23019,1515,438,25
7044,51341,978,58,18
7045,64423,1970,132,38
7046,54810,98,19,0
7047,59074,13,0,0
7048,37,643,55,4
7049,100533195,30,0,0
7050,5777,1705,903,83
7051,8634,130,5,0
7052,67474,117,12,1
7053,1737,793,88,21
7054,79649,469,24,6
7055,55612,561,5,0
7056,51119,924,248,13
7057,2177,1565,350,40
7058,227613,345,50,2
7059,9841,1301,310,24
7060,57693,244,9,1
7061,2326,32,1,2
7062,54440,1042,6,5
7063,3223,1040,11,3
7064,8370,1453,191,49
7065,10114,743,56,15
7066,18046,512,31,2
7067,3619,470,36,6
7068,51493,2366,277,84
7069,79073,489,20,0
7070,4102,128,6,0
7071,92345,1154,300,10
7072,67454,15,0,0
7073,4057,990,71,4
7074,56218,90,0,0
7075,5426,1119,137,28
7076,18472,199,40,2
