id,role_0,role_1,role_2,role_3
64976,120,11425,3850,3290
2051,26,6341,296,29
51023,86,5724,556,3099
22858,29,6954,366,40
5315,192,40690,16603,1733
8314,62,8589,1778,113
339799,2,202,0,1
283742,35,12814,486,109
158506,13,2169,70,8
353323,132,9329,7849,797
6167,100,21198,1429,3521
199834,69,7181,1392,954
1522,27,4526,327,24
7704,164,26475,12545,821
79784,45,8492,912,78
10465,158,22404,3773,8630
79447,18,6270,102,51
6734,35,7363,565,30
51734,22,5120,224,7
23433,23,3338,242,11
3239,43,4141,849,54
91392,2,314,1,0
163,127,23667,7298,703
8365,59,16780,1426,285
221496,17,2637,131,5
114825,7,2240,19,2
3035,118,25660,4038,2865
10228,61,6641,1496,334
8731,18,8533,99,54
23633,81,16099,2969,271
4052,18,3074,141,12
28977,95,6620,1290,3175
3838,223,41876,23090,1663
4528,44,6432,654,292
6285,39,5406,693,48
10397,110,23139,5347,648
1797,16,1141,102,18
9353,11,3169,51,4
23511,49,10600,1023,153
7784,9,583,35,1
284521,1,8,0,0
65265,66,14353,2068,77
1616,216,29838,22134,1086
8661,133,28146,7515,1263
51582,17,2718,122,14
51567,34,5083,517,44
398,15,1785,97,8
645455,101,8212,4919,131
10381,121,23928,6801,459
5585,114,18602,6156,285
5297,40,9847,675,105
8737,98,15310,4023,730
30001,25,5322,236,64
79954,21,3658,158,52
134430,58,12124,1304,349
204,51,9403,1186,89
1947,32,7155,458,38
7074,44,8465,855,91
151613,14,2349,59,32
11345,159,18565,11972,589
3586,13,2320,66,12
851736,1,1644,0,0
6364,5,669,10,0
7043,17,2963,115,21
125150,7,1417,18,3
5892,49,9141,1085,91
2826,14,1894,84,7
2963,90,14384,3420,585
9150,68,7743,1871,407
79176,20,4899,165,25
90827,6,1434,15,0
3857,53,15625,1143,235
9694,111,13648,5740,365
284654,13,848,76,2
55231,14,3354,79,12
6249,35,6095,532,63
10428,11,4931,38,17
1439,35,5653,462,133
5290,82,13186,3070,251
2248,8,1251,25,3
3978,47,11414,783,298
4056,4,191,5,1
241,7,380,17,4
55041,55,6516,1379,106
81490,8,1119,23,5
286499,13,996,66,12
64432,100,7926,1627,3323
10360,27,7694,291,60
10625,73,18290,2139,489
2683,33,4181,486,42
80108,13,2573,76,2
55588,99,14330,3817,1034
548596,27,5552,316,35
74470,53,4299,1267,111
60493,31,6809,445,20
112609,8,2403,22,6
56246,7,100,12,9
54894,22,5564,197,34
5439,74,10358,2039,662
10302,27,1603,336,15
3563,19,3832,148,23
4261,34,8453,470,91
3068,212,35278,20250,2116
55110,65,10789,1955,125
26019,101,16478,4724,326
196513,30,4711,365,70
8424,15,911,98,7
54534,129,8772,4920,3336
140938,1,239,0,0
55022,20,3117,178,12
25827,19,6051,153,18
5199,32,6049,423,73
22908,18,3837,132,21
55670,6,2067,12,3
54960,24,4853,99,177
22889,14,5335,70,21
7071,19,3587,161,10
11326,62,4745,1877,14
57335,17,3573,119,17
55076,2,452,1,0
26206,89,7281,3629,287
284312,48,5533,1074,54
9344,16,3031,106,14
6835,56,7437,1405,135
57602,37,5245,620,46
27037,38,9518,664,39
9748,22,5604,209,22
10169,27,4272,301,50
51545,84,15754,3188,298
7076,14,1710,87,4
3817,20,4238,179,11
482,8,1543,22,6
23237,8,650,28,0
63898,79,13145,2970,111
1316,18,5402,130,23
1952,16,1934,118,2
4350,96,15755,4338,222
9960,34,5934,510,51
5313,22,2266,207,24
7486,53,14104,1107,271
10890,54,13003,1270,161
92170,10,3137,43,2
157697,2,704,1,0
17222,14,931,9,82
57587,41,4405,704,116
64129,23,4931,238,15
27324,16,1659,119,1
8935,15,5412,65,40
115948,33,2964,497,31
51122,26,4601,234,91
23029,34,9890,391,170
7156,35,5220,445,150
3419,54,8759,1244,187
54644,7,298,21,0
727957,4,92,6,0
282335,2,1722,0,1
10120,49,7949,987,189
708,233,43212,23816,3212
23608,77,7236,2889,37
222166,21,8473,176,34
8995,1,5,0,0
8784,6,1733,8,7
54957,17,6281,125,11
379,22,4725,220,11
23162,36,5600,554,76
3678,50,8312,1124,101
5020,6,581,15,0
7867,24,8603,241,35
23223,66,19769,1636,509
26985,67,9687,2011,200
5170,106,15625,5249,316
8498,61,14983,1640,190
391356,7,1883,21,0
83746,75,10003,2566,209
4637,143,30687,6829,3324
3938,16,1551,67,53
4759,23,2781,224,29
80306,83,11979,2613,790
25937,34,5487,515,46
73804,14,738,91,0
58524,73,13135,2324,304
11920,6,1160,10,5
23190,26,5112,293,32
9354,26,5833,314,11
8344,100,22675,2240,2710
8458,53,7433,1328,50
4931,27,8764,292,59
23244,69,14260,2153,193
404636,11,461,45,10
20826,46,9230,835,200
10494,57,9695,1373,223
84271,66,15055,1984,161
10332,9,669,34,2
2705,24,6460,241,35
5217,49,7603,1102,74
22927,33,8083,448,80
5588,136,16525,8589,591
164312,6,1573,13,2
4729,86,5802,2146,1509
4331,63,10547,1727,226
2967,46,5866,561,474
22797,11,1071,52,3
5771,39,8633,640,101
10621,43,5750,783,120
21951,17,1286,132,4
7494,31,5055,430,35
67490,59,4476,1697,14
114984,17,4154,133,3
27034,63,4000,1529,424
8687,74,7618,2554,147
140807,20,2672,187,3
80232,57,12383,1424,172
64783,170,27966,5329,9036
26528,80,19438,2675,485
3030,106,20795,5046,519
196528,38,5183,516,187
158405,14,1294,91,0
733,3,311,2,1
4282,77,14834,2660,266
6860,12,3294,51,15
3305,163,31661,12130,1073
10527,94,24146,3951,420
92736,41,6827,77,743
23787,51,7116,1092,183
3577,21,1820,195,15
5473,26,2777,314,11
55226,156,36929,4908,7182
5814,29,8901,344,62
10730,38,4746,665,38
51726,86,18756,3415,240
55139,11,4863,51,4
10053,36,4535,544,86
1174,26,5397,246,79
54532,26,3540,316,9
100328572,2,92,1,0
116461,27,2876,324,27
9761,22,6756,214,17
5575,93,14124,4130,148
7565,13,2493,67,11
284996,73,17540,751,1877
84294,36,12215,562,68
4988,77,7591,2839,87
8471,105,24639,4849,611
4342,65,12109,1976,104
6002,18,1961,144,9
5534,30,5238,402,33
10054,85,16095,3211,359
10726,89,17166,3654,262
55173,104,11765,1986,3370
13627,34,3698,513,48
1615,86,23832,2886,769
23035,14,1126,70,21
9672,39,4803,679,62
4125,21,4178,199,11
9147,20,5122,162,28
4999,65,9937,1747,333
1965,87,23294,3188,553
9114,86,12314,3208,447
381644,65,5319,1888,192
90480,93,18050,4046,232
56420,31,4412,410,55
4100,79,7022,3043,38
84969,22,3846,215,16
7040,108,11605,5544,234
440051,53,5653,764,614
9411,12,3134,64,2
255626,95,12189,3933,532
8970,18,4522,132,21
5411,144,27087,6224,4072
60625,93,16947,1059,3219
64776,13,1545,64,14
375567,55,5385,1252,233
688,62,17672,1517,374
4519,73,2357,1458,1170
4731,79,7289,1639,1442
6385,27,4636,321,30
3295,72,13112,2127,429
8871,13,3639,55,23
8892,56,11889,1232,308
68581,72,4932,2512,44
402643,7,1389,18,3
10277,77,14216,2576,350
84905,13,2685,78,0
3207,8,1712,19,9
11325,50,16112,973,252
10200,42,5161,768,93
8666,60,14188,1406,364
84616,65,5856,1189,891
4092,94,13830,3950,421
3572,43,7015,793,110
362,11,2974,54,1
147804,1,36,0,0
286343,16,3560,117,3
10398,30,6286,383,52
51070,22,4649,218,13
57703,178,21423,5149,10604
162333,8,3639,27,1
853973,1,290,0,0
762,6,284,15,0
16709,73,8418,2401,227
8971,146,30260,4314,6271
26130,36,11780,561,69
5922,2,75,1,0
376267,4,1246,6,0
9656,194,32667,17223,1498
283576,4,260,6,0
10550,34,3083,540,21
51562,85,8325,3436,134
5318,60,12701,1615,155
5764,105,9293,5343,117
148066,12,1738,65,1
9551,54,7096,1264,167
7421,125,18315,6852,898
208768,1,178,0,0
23348,5,1980,9,1
2181,51,10906,1156,119
79968,46,10179,909,126
3091,180,30424,14700,1410
1999,58,10746,1523,130
337880,110,9007,5240,755
22872,51,13500,1138,137
10427,35,9505,493,102
10254,74,12727,2453,248
55215,51,13110,1175,100
64395,119,10207,6884,137
84256,23,5778,243,10
146664,108,7311,5180,598
9170,8,1183,25,3
140901,6,3005,9,6
237459,1,318,0,0
9373,38,9572,604,99
2923,142,23699,9288,723
84167,11,4844,50,5
60491,167,14462,13475,386
118881,69,4825,2270,76
10901,15,1823,104,1
403,14,2226,89,2
54517,42,9707,778,83
8672,37,7744,554,112
9844,20,3554,181,9
57541,20,2267,185,5
19386,77,7689,2592,334
331,162,21692,12282,759
10213,120,17546,5292,1848
29956,39,4601,707,34
2737,29,5519,347,59
10283,93,16162,1124,3154
79959,204,24151,20004,702
10572,41,8015,779,41
29105,137,16714,950,8366
51504,50,11887,1033,192
55322,6,2263,15,0
1337,18,2695,102,51
7384,120,15076,5487,1653
4739,68,12017,2112,166
2491,43,7947,218,685
51773,59,11320,1003,708
67465,35,6287,232,363
80830,9,2276,35,1
79876,80,9307,3050,110
2625,42,7022,809,52
2994,5,868,8,2
51643,33,2454,516,12
55827,36,7837,587,43
4478,146,22600,9735,850
267,111,17706,5428,677
27132,32,9386,474,22
283303,9,1395,29,7
5226,65,11927,1876,204
20227,22,2700,183,48
55742,35,7552,538,57
9779,19,5425,149,22
3623,10,1520,35,10
3625,10,253,20,25
10472,13,2804,72,6
353133,67,4844,1445,766
2873,68,12613,1833,445
7629,71,12817,2378,107
51128,15,1319,103,2
170506,198,36536,10149,9354
100356064,3,185,1,2
10787,44,10210,763,183
11031,31,5112,421,44
8649,85,10200,3413,157
79682,81,9161,2489,751
54331,51,4318,1079,196
8912,7,768,21,0
3972,7,705,18,3
3973,16,1299,110,10
26275,32,3788,467,29
5547,26,2530,306,19
100526836,67,8319,2022,189
4144,45,14840,867,123
856862,10,3159,36,9
23558,21,2347,207,3
8356,78,12782,2538,465
23177,22,3612,211,20
65003,139,16609,6146,3445
79839,88,10146,3483,345
8148,99,27474,3785,1066
6907,52,9966,1139,187
3386,17,3897,114,22
51560,29,5485,365,41
2903,36,5964,534,96
56478,57,9632,1497,99
1102,12,3226,61,5
7923,39,1741,504,237
1164,25,6090,230,70
389677,21,4071,183,27
1558,14,941,58,33
11518,2,619,1,0
3694,10,2507,31,14
7259,25,7892,281,19
142689,28,3898,356,22
154664,5,1548,8,2
854889,2,1662,1,0
353132,70,6619,1341,1074
692089,1,462,0,0
60626,37,7303,613,53
64219,53,9112,1282,96
908,190,32407,15950,2005
2673,79,16326,2792,289
51426,41,3550,784,36
83747,8,3567,3,25
493861,27,2054,330,21
80142,17,1558,120,16
9156,26,5427,276,49
4835,16,4583,115,5
348110,13,3251,73,5
215387,18,1319,146,7
121599,4,2386,5,1
51121,92,20828,2784,1402
56852,74,10337,2555,146
55327,42,6069,755,106
8896,167,20841,5143,8718
9381,2,487,1,0
1374,57,11480,1473,123
5684,299,40514,40960,3591
10059,58,10221,1561,92
25820,42,8173,787,74
162427,71,6763,2435,50
7905,51,2953,1248,27
7106,44,5480,711,235
8646,54,8770,1019,412
22827,258,36221,22031,11122
7073,81,18032,2917,323
55466,43,9660,749,154
29991,7,161,21,0
653404,19,2953,168,3
203328,20,2675,186,4
50489,5,190,9,1
55593,21,6398,193,17
23414,18,3707,115,38
6541,11,5434,49,6
4820,14,4102,80,11
80324,37,4871,618,48
79811,22,5275,208,23
79871,65,8745,1754,326
54438,41,5332,803,17
60509,2,313,1,0
54585,26,4304,301,24
53972,1,521,0,0
152189,2,1112,1,0
9736,41,5164,619,201
57129,102,5699,1830,3321
57655,16,1266,118,2
51150,82,10107,3256,65
5334,38,976,254,449
8526,26,2626,216,109
4915,40,8103,699,81
4335,16,4619,99,21
98,11,675,27,28
58487,17,6234,118,18
10688,1,89,0,0
9092,225,33741,13120,12080
4130,36,8206,565,65
7518,43,6163,835,68
80114,3,521,3,0
55011,62,9067,1556,335
23299,67,8087,2134,77
5669,22,985,227,4
80308,41,7516,768,52
23624,40,9231,654,126
40,6,511,10,5
80856,28,4944,363,15
5570,8,1494,23,5
140902,3,2968,3,0
51100,79,9814,2828,253
4919,8,2763,28,0
50619,50,7047,1196,29
5862,114,15460,6039,402
445,90,11664,3730,275
1586,37,2962,531,135
5447,38,6636,652,51
126069,10,2735,33,12
79710,10,4333,41,4
51373,87,4677,740,3001
100359600,1,247,0,0
1977,73,13865,2384,244
11212,63,6458,1784,169
5105,98,18775,4324,429
7187,138,14704,8923,530
10198,31,6416,306,159
29760,50,7660,1013,212
388512,22,849,221,10
2690,53,8913,1203,175
5780,25,6729,274,26
55388,60,12977,1571,199
10844,86,18456,3135,520
55142,99,15730,4399,452
54930,37,7211,473,193
7248,117,18269,6500,286
70470,34,2147,466,95
2532,8,142,26,2
240,31,7404,446,19
5001,41,5979,676,144
112858,53,8506,1217,161
129831,36,5452,606,24
55143,53,9160,1295,83
51066,3,477,2,1
1378,11,806,52,3
9372,52,8614,1238,88
4758,29,3233,319,87
55907,38,5685,635,68
7126,57,11576,1475,121
10021,7,1312,13,8
13194,53,5852,1173,205
222698,4,1559,6,0
2153,16,2876,111,9
8475,2,33,0,1
54709,50,6204,1068,157
6941,13,3989,71,7
26271,37,7573,456,210
25921,20,3607,154,36
7345,63,21199,1658,295
84872,44,3993,857,89
978,45,6009,955,35
2785,20,966,54,136
2790,29,2230,246,160
4312,25,2140,281,19
29126,46,2630,1012,23
91949,27,5301,282,69
7448,97,18783,4056,600
9128,225,32908,15670,9530
91452,20,4662,171,19
54343,4,378,0,6
8417,94,8844,3954,417
51026,179,14702,14959,972
2110,65,4750,736,1344
55536,60,10635,1605,165
3420,33,10378,445,83
6156,238,43732,15968,12235
10179,64,11026,1749,267
26505,78,16278,2716,287
83896,89,6805,3543,373
56605,17,2520,115,21
57552,5,332,10,0
3176,14,1336,68,23
64773,10,3184,35,10
23030,18,3790,125,28
10475,36,7435,575,55
5036,123,30046,6391,1112
80331,9,1685,31,5
7832,25,3666,273,27
9807,17,3400,123,13
80153,34,8915,455,106
26931,5,807,9,1
200523,44,6184,795,151
57591,25,7727,254,46
664,52,3302,1233,93
55527,19,3895,166,5
50754,4,387,6,0
64764,14,2801,88,3
27241,12,393,48,18
9729,29,5921,388,18
2767,50,5355,1137,88
5739,14,1676,78,13
153657,22,1676,221,10
4109,38,4021,679,24
6445,8,2298,14,14
8910,7,614,15,6
56505,88,6642,3463,365
51728,15,1219,43,62
84329,7,406,21,0
4036,56,5604,1491,49
280717,1,55,0,0
65983,27,3012,343,8
110809,70,8040,2093,322
2189,60,6354,1568,202
154075,7,1225,20,1
192111,62,17377,1725,166
4802,87,12857,3535,206
90326,4,2436,5,1
2152,23,4936,228,25
222484,45,6039,948,42
85007,5,488,10,0
167227,72,6524,2413,143
28990,15,2167,101,4
51295,110,12517,5558,437
85369,46,8842,754,281
4513,69,11341,1903,443
27124,39,5097,549,192
16765,8,1314,26,2
2162,14,2577,78,13
5584,179,26779,15098,833
13859,7,490,18,3
11337,102,8409,4784,367
23208,14,4077,83,8
11017,139,16189,1145,8446
227197,1,387,0,0
5732,3,53,1,2
5737,14,233,88,3
54386,160,14248,12310,410
6672,58,8154,1520,133
5431,133,23451,7512,1266
79677,47,3762,1041,40
28999,20,3176,177,13
667,82,14942,3100,221
65062,149,5335,10915,111
339665,3,304,3,0
80864,9,649,36,0
4189,27,4796,340,11
1130,42,6454,822,39
57060,9,464,33,3
9796,36,3709,622,8
51651,24,2844,261,15
4782,40,6411,737,43
24139,19,3640,166,5
22796,26,4384,265,60
84342,23,1933,193,60
80975,7,133,21,0
127495,10,897,43,2
4645,46,7233,871,164
29941,45,6188,972,18
873,52,15010,1230,96
51001,29,6718,367,39
277,4,213,6,0
4589,23,504,248,5
7490,54,10318,1353,78
64975,101,7237,1909,3141
729540,5,1497,9,1
3090,29,5791,303,103
856154,1,1644,0,0
22929,56,8244,1465,75
388646,12,1109,64,2
84061,39,7755,597,144
6275,73,12847,2511,117
18518,2,297,0,1
23583,38,4418,554,149
11075,41,6382,762,58
55917,40,6833,558,222
51637,82,21989,2644,677
10643,293,46681,25708,17070
5734,15,3402,84,21
10618,65,5926,2031,49
3163,58,8175,1596,57
374882,7,289,21,0
31,82,19683,3060,261
8536,42,7169,794,67
55860,31,2606,363,102
57594,108,12257,5571,207
114803,14,4604,67,24
23467,2,22,0,1
4885,5,76,8,2
3848,111,23713,5379,726
6523,3,1320,2,1
712,30,3872,395,40
715,11,2775,44,11
2530,24,1589,268,8
65986,37,4417,652,14
20466,32,4556,394,102
912,11,1129,44,11
9047,39,6076,674,67
10535,41,3829,805,15
26063,14,5597,83,8
162968,39,8362,623,118
151903,26,2391,260,65
29068,25,2437,288,12
2539,75,12803,2447,328
9266,39,6645,658,83
79706,25,7032,179,121
8683,195,33626,8845,10070
120,35,8271,528,67
3362,29,3488,384,22
23154,30,7757,409,26
10379,28,4827,353,25
26145,19,4136,164,7
7227,25,3987,276,24
8192,16,2701,115,5
5241,79,14433,2722,359
4701,119,8180,5401,1620
103573,10,1975,42,3
9066,9,2335,28,8
51065,135,27784,4318,4727
23549,31,3708,448,17
55690,19,4634,142,29
84680,4,403,6,0
545389,29,2321,362,44
23466,61,9280,1693,137
51352,20,5438,156,34
4900,17,2545,127,9
121391,16,1914,113,7
8900,82,14935,2968,353
6744,50,9548,1073,152
29665,10,2729,18,27
79720,44,7861,852,94
23122,44,12793,852,94
4893,34,4950,541,20
339229,44,834,937,9
585,38,4740,660,43
246333,1,247,0,0
23397,46,8931,920,115
5289,38,9034,613,90
22859,19,3927,161,10
22943,17,2548,132,4
653269,11,562,54,1
7253,41,5214,778,42
1200,18,4593,135,18
27287,90,6092,3733,272
408029,4,467,6,0
84950,33,9969,413,115
1544,30,335,164,271
154865,48,8403,1054,74
28996,77,11690,2579,347
26118,18,3531,102,51
55266,7,2540,19,2
57146,20,2868,177,13
64901,7,2472,19,2
8045,33,4713,475,53
5304,17,2678,135,1
27246,41,12862,749,71
79621,40,2900,768,12
5654,20,2887,182,8
1039,82,8265,3142,179
5275,13,581,78,0
727956,4,939,6,0
7179,3,1004,3,0
57161,36,6675,599,31
89870,42,5688,797,64
344387,11,2263,49,6
80139,13,990,77,1
200424,6,3236,14,1
23564,38,5035,679,24
8805,80,14434,2719,441
732272,68,7313,2157,121
8553,88,12475,3570,258
92675,11,1528,52,3
28984,8,1730,25,3
51451,11,1783,47,8
3805,9,1358,33,3
51106,10,2532,37,8
4833,38,6661,647,56
160,121,21885,6288,972
25759,11,4709,42,13
4916,25,8117,251,49
10412,47,7242,785,296
5005,4,193,6,0
8729,42,8117,787,74
5902,48,13573,1021,107
4547,6,582,10,5
165918,46,7987,954,81
23163,54,9143,1271,160
57664,8,1193,25,3
9021,79,13547,2840,241
166379,13,1384,41,37
10592,84,15271,3165,321
5802,42,6582,823,38
16571,28,1315,375,3
1161,38,7785,469,234
399693,72,12649,2429,127
1829,49,9490,987,189
69159,4,938,2,4
51686,16,1903,114,6
116115,70,5537,2349,66
115106,133,19465,8008,770
23522,66,4388,2081,64
220074,2,1928,1,0
55681,130,28321,2766,5619
51143,47,9689,929,152
1215,10,613,43,2
3553,23,6319,233,20
9228,29,5848,332,74
7265,93,12232,4034,244
56906,16,5197,108,12
91445,66,12455,1981,164
57448,50,7134,1176,49
79159,93,12384,3812,466
124626,10,238,45,0
10956,68,7506,2117,161
29855,12,1175,54,12
2931,93,13399,4075,203
23195,45,9834,921,69
54675,4,334,5,1
1871,42,6802,774,87
4605,54,8107,1286,145
57720,2,643,1,0
6339,5,1097,5,5
7023,109,14524,5595,291
87178,28,6898,331,47
171568,22,3075,139,92
11128,60,9347,1466,304
23649,68,9779,1977,301
728071,9,985,35,1
1565,5,215,6,4
1456,14,3257,86,5
2287,48,14491,904,224
9310,5,690,10,0
55223,24,3129,269,7
6240,41,10181,748,72
80270,47,7831,879,202
128977,32,4754,432,64
4692,62,8471,1840,51
23741,27,5431,315,36
57037,27,2361,319,32
5019,82,8532,3021,300
2222,28,4695,362,16
9704,8,667,28,0
26576,60,11429,1319,451
24851,1,247,0,0
23097,63,4994,1427,526
90864,12,3821,62,4
340069,13,1591,75,3
1452,141,26706,9181,689
55749,62,15549,1734,157
29945,61,5941,1298,532
10749,33,6693,475,53
6092,27,2522,343,8
54949,30,3887,409,26
9247,33,4237,487,41
11281,141,10843,9639,231
8520,62,12257,1573,318
5522,39,4379,616,125
4299,38,5256,594,109
140858,28,1630,370,8
26586,36,5809,559,71
3737,23,1582,207,46
2672,17,4849,108,28
9777,46,4177,1006,29
800,51,15146,1119,156
5133,33,5992,151,377
55212,30,2635,366,69
4724,97,8700,2998,1658
79609,14,3415,79,12
51068,58,7613,1540,113
10617,67,8308,2049,162
57132,39,4981,582,159
9963,28,8015,248,130
3093,107,17569,5311,360
22888,22,3865,194,37
1814,22,3034,217,14
54102,4,109,6,0
3732,40,5519,701,79
3112,4,76,3,3
4713,75,3884,1267,1508
9824,27,5635,218,133
3856,96,18416,4237,323
80218,30,3371,406,29
84340,11,2017,53,2
114757,4,374,6,0
10425,73,13858,2489,139
23479,23,4306,239,14
118980,15,2131,98,7
23093,23,3701,199,54
4801,52,10073,1164,162
54499,46,8927,905,130
114883,22,5228,209,22
8907,111,15641,5854,251
283237,52,9250,1228,98
84701,17,3690,85,51
89958,19,3648,159,12
81624,28,7885,343,35
8473,118,19291,6370,533
57521,86,16284,3306,349
353143,38,3824,275,428
3872,38,10060,590,113
26054,13,3040,73,5
1801,23,7368,227,26
26108,9,2218,31,5
856607,6,2101,10,5
213,198,17806,19091,412
26165,4,392,6,0
154313,60,8777,1675,95
388818,94,8314,3696,675
202151,7,1572,20,1
113174,36,3440,626,4
7709,38,7314,638,65
4751,50,5728,1089,136
16440,1,1644,0,0
51067,24,5367,234,42
22884,18,6104,134,19
3804,8,2980,26,2
6317,30,5107,405,30
23567,42,6469,774,87
643314,6,3003,15,0
84313,36,3241,593,37
51028,37,8035,596,70
5792,51,8469,1169,106
7264,34,6347,523,38
122953,30,9619,331,104
2553,37,3558,647,19
134359,70,8731,2153,262
64770,80,11493,2624,536
23426,59,8010,1551,160
26060,73,15381,2441,187
1511,40,4207,758,22
117283,26,6535,301,24
11143,75,13953,2520,255
6721,111,14625,5784,321
56891,35,4969,563,32
6173,135,23001,1979,7066
8546,63,8603,1766,187
64092,13,4194,59,19
3316,121,13791,7052,208
12462,39,5448,655,86
64223,47,7846,995,86
201501,4,237,6,0
55802,52,9123,1174,152
124637,32,1540,228,268
1327,67,9131,1822,389
71890,28,1890,340,38
85364,16,7417,77,43
1368,32,6346,390,106
8668,164,33000,9608,3758
4926,111,28480,5441,664
23215,33,11383,482,46
10975,73,2293,1527,1101
3211,11,1670,43,12
93380,117,13803,6318,468
54542,17,5242,110,26
55661,59,15846,1135,576
8411,48,6221,1069,59
3293,32,1222,260,236
163126,16,4140,94,26
5054,37,4371,619,47
57510,77,17862,2701,225
51225,81,7376,3072,168
51684,61,5698,1792,38
55061,41,1813,817,3
79937,15,838,103,2
4714,92,6291,2517,1669
26502,19,3700,165,6
5525,47,5326,957,124
8216,56,5586,1509,31
10743,24,3458,260,16
51116,178,27056,8995,6758
847,64,11754,1674,342
6786,25,2870,283,17
5141,30,2083,422,13
27154,18,4791,95,58
6620,22,4691,205,26
1748,115,26532,1097,5458
2059,76,9124,2775,75
9712,19,6508,163,8
4644,63,11859,1634,319
75991,6,845,15,0
57823,16,965,120,0
26232,28,4544,347,31
4898,58,9748,1553,100
1839,14,1787,81,10
8565,57,16818,1424,172
3554,29,3424,355,51
2740,57,5736,1558,38
55530,4,546,5,1
51564,87,16965,3392,349
100288797,33,2641,521,7
6901,92,5920,4117,69
5066,27,3180,337,14
92906,26,6717,291,34
397,20,5714,167,23
100009225,3,273,2,1
7332,141,22893,9265,605
143686,4,2698,5,1
2770,105,6013,5229,231
55193,47,11035,853,228
2629,52,8862,1216,110
177,14,5004,80,11
10129,5,2352,9,1
7391,86,14005,3424,231
27349,36,4539,606,24
113179,6,420,15,0
55227,19,6136,154,17
81539,22,1735,214,17
85025,20,1113,184,6
51184,43,6760,697,206
9441,108,7730,4607,1171
1939,23,3560,236,17
89941,28,8004,312,66
93611,20,6953,156,34
91603,22,4089,139,92
80028,44,12790,875,71
146057,9,2254,34,2
90627,21,3005,191,19
3601,13,2180,72,6
2703458,14,3784,54,37
5393,49,10039,951,225
8456,36,5129,601,29
