,id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10
6560,11079,885,169,0,1594,0,21,8,0,4,0,0
6561,5376,329,123,7,483,0,2,13,6,0,0,0
6562,1054,770,158,1,1046,6,13,82,6,1,0,0
6563,4306,1000,181,0,1673,2,17,33,0,1,0,0
6564,5224,489,92,1,1553,0,11,166,8,1,7,3
6565,27257,1116,490,1,2360,28,85,34,6,2,0,0
6566,10196,1462,505,2,3305,41,32,158,16,1,6,0
6567,6955,865,318,1,1275,18,25,31,0,1,0,0
6568,84766,650,193,0,1606,4,9,21,0,0,0,0
6569,3742,204,91,0,666,14,1,1,1,0,0,0
6570,23272,995,232,0,2679,0,18,21,1,0,0,0
6571,10350,14,0,0,4,0,0,0,0,0,0,0
6572,9191,1024,1393,0,1975,104,23,20,4,2,0,0
6573,843,1074,899,1,1480,113,20,102,29,0,5,4
6574,81576,512,93,0,887,0,6,7,0,0,0,0
6575,137209,1266,538,13,2919,0,39,39,0,3,0,0
6576,1809,872,258,0,2455,3,19,26,4,2,2,0
6577,58484,319,145,0,374,9,2,33,4,0,1,0
6578,488,2324,2150,10,5209,195,44,60,7,1,0,0
6579,54780,366,147,1,688,7,5,5,2,0,1,1
6580,467,1403,579,8,3358,0,19,112,9,2,1,0
6581,6617,275,38,0,336,0,5,6,0,0,0,0
6582,9290,247,6,0,347,0,2,0,0,0,0,0
6583,9818,1246,489,2,1755,0,22,42,0,1,0,0
6584,222696,386,116,0,1182,0,4,15,0,3,0,0
6585,10293,2065,2583,23,2924,168,22,1270,42,4,3,0
6586,9495,871,189,0,1251,0,31,18,0,1,0,0
6587,3850,1328,604,7,1528,50,28,53,2,0,0,0
6588,83666,164,3,0,437,0,6,5,0,0,0,0
6589,64710,598,75,0,1722,3,11,6,0,0,0,0
6590,54881,6961,3004,7,5491,103,216,3205,231,116,12,137
6591,161424,1217,1455,1,1035,265,42,10,7,0,0,0
6592,124512,847,203,3,1043,15,10,5,0,0,0,0
6593,1016,63,6,0,249,0,3,184,1,1,0,0
6594,23413,499,474,1,2125,70,15,6,2,0,0,0
6595,11141,35,0,0,7,0,0,0,0,0,0,0
6596,3040,1124,357,2,2045,9,12,15,1,0,0,0
6597,100505793,84,0,0,138,0,0,0,0,0,0,0
6598,10891,3021,2819,10,5297,203,247,212,35,6,2,0
6599,4007,889,1076,0,1787,71,37,17,2,0,0,0
6600,64763,603,85,2,3248,0,22,5,0,1,0,0
6601,10897,769,690,8,1127,59,8,13,1,0,0,0
6602,3675,465,84,0,547,0,10,20,0,0,0,0
6603,27,1276,852,4,3966,69,19,418,8,1,3,0
6604,91748,997,310,2,3133,0,23,24,0,1,0,0
6605,9532,4054,5969,23,8394,1042,105,269,31,2,0,0
6606,5309,79,2,0,159,0,2,2,0,0,0,0
6607,9732,486,14,0,1974,0,16,6,0,0,0,0
6608,29993,1881,1642,5,3324,229,73,49,4,1,0,0
6609,2107,1606,2107,4,2158,168,43,238,23,2,9,0
6610,7247,1238,440,0,1926,0,14,42,5,0,0,1
6611,55284,2556,3626,12,2401,1077,106,233,82,2,4,0
6612,1890,284,39,0,323,0,6,1,0,0,0,0
6613,8346,1276,254,19,4370,0,44,23,0,1,0,0
6614,10062,1151,359,4,4394,0,17,46,0,1,0,0
6615,8079,1659,721,2,2995,42,13,49,7,0,0,0
6616,3202,516,112,1,959,0,4,8,0,0,0,0
6617,406884,75,0,0,242,0,1,0,0,0,0,0
6618,3578,18,0,0,58,0,0,0,0,0,0,0
6619,5908,2013,3350,3,5595,720,60,79,27,0,0,0
6620,9252,3874,5691,46,4932,1244,40,293,127,5,7,0
6621,21812,364,108,0,859,14,17,4,0,0,0,0
6622,79602,129,14,0,169,0,0,0,0,0,0,0
6623,80233,564,268,0,2290,23,10,34,13,4,2,1
6624,29844,1297,750,2,3340,46,27,83,7,3,0,0
6625,67241,106,12,0,75,0,0,9,1,2,0,0
6626,7286,571,113,0,1506,1,12,9,0,0,0,0
6627,10092,1077,343,5,1628,4,26,134,11,2,11,3
6628,2540977,12,0,0,2185,0,3,0,0,0,0,0
6629,3663,1093,298,0,2188,0,19,16,0,1,0,0
6630,135892,1000,322,2,1742,11,13,21,0,0,0,0
6631,79050,1668,1355,3,2689,131,48,42,4,1,0,0
6632,29893,658,75,0,1832,0,6,12,0,0,0,0
6633,6580,15,0,0,9,0,0,0,0,0,0,0
6634,401296,910,346,5,1682,3,25,64,0,3,0,0
6635,4622,306,21,0,201,0,5,0,0,0,0,0
6636,5414,359,41,0,261,0,3,10,0,0,0,1
6637,10181,1616,621,4,2359,10,65,24,1,2,0,0
6638,56924,1159,751,1,5050,15,16,29,1,3,0,0
6639,835,1259,304,0,1834,0,20,61,2,1,0,0
6640,146330,262,37,0,610,0,0,9,0,0,0,0
6641,23324,229,31,0,476,0,7,0,0,0,0,0
6642,116113,275,98,0,223,9,5,1,0,1,0,0
6643,4836,2797,3533,9,4666,598,102,223,90,3,3,1
6644,55752,826,223,0,1104,3,36,35,1,0,0,1
6645,4940,572,62,1,404,1,21,4,0,0,0,0
6646,52563,807,257,1,394,0,26,63,9,9,3,2
6647,89777,691,93,1,1470,1,18,4,0,0,0,0
6648,118924,1106,465,9,1411,34,59,14,5,2,0,0
6649,85313,552,71,1,1347,1,20,5,0,1,0,0
6650,55920,2004,796,4,5089,1,95,58,0,1,0,0
6651,11144,666,790,0,1773,44,16,6,5,0,0,0
6652,255231,7,0,0,0,0,0,0,0,0,0,0
6653,855849,139,0,0,1278,0,3,0,0,0,0,0
6654,2069,304,6,0,477,0,4,0,0,0,0,0
6655,2066,1584,963,4,4169,127,22,87,8,4,0,0
6656,56935,222,54,0,569,0,3,0,0,0,0,0
6657,6708,799,336,0,951,5,11,34,13,0,0,0
6658,57698,871,361,0,2734,42,15,20,1,0,0,0
6659,147409,309,103,4,423,6,4,0,0,0,0,0
6660,1601,3304,8481,40,6323,1945,59,412,200,13,15,0
6661,7572,1520,1112,3,2318,0,21,57,0,1,1,0
6662,7775,351,46,0,565,0,2,4,0,1,0,0
6663,10576,6049,15060,49,12423,6245,150,1203,474,10,179,6
6664,10318,3720,6444,29,5438,1390,64,158,49,4,0,0
6665,84133,243,42,0,241,2,2,1,0,0,0,0
6666,79960,1621,1737,4,1543,164,20,41,29,1,0,1
6667,64769,1252,2777,5,2168,261,34,166,143,1,11,6
6668,11104,961,590,0,3034,55,11,23,3,0,0,0
6669,51750,593,287,2,1399,5,10,5,0,0,0,0
6670,4008,1863,1195,24,4768,42,27,129,11,6,0,0
6671,1032,816,344,1,3171,2,16,25,0,0,0,0
6672,107,152,47,112,135,38,0,3,1,2,2,0
6673,5138,206,38,63,176,9,6,0,0,0,0,0
6674,285464,1235,1176,13,3289,116,47,186,20,6,4,1
6675,5292,1581,478,2,3581,0,23,41,0,1,0,0
6676,26094,433,34,0,522,1,8,11,0,0,0,0
6677,642947,501,180,3,766,0,8,9,0,1,0,0
6678,66863,10,0,0,60,0,0,0,0,0,0,0
6679,5045,752,283,0,1234,0,10,10,0,0,0,0
6680,25879,1544,428,4,1346,16,78,85,5,3,2,1
6681,55801,12,0,0,1108,0,0,0,0,0,0,0
6682,8820,553,142,0,1281,1,9,15,0,0,0,0
6683,79734,1200,974,2,1604,127,17,13,2,0,0,0
6684,9107,479,104,0,1566,0,8,5,0,0,0,0
6685,1027,3249,5429,8,9201,747,45,414,165,7,3,0
6686,341,215,88,0,361,8,0,6,2,0,0,0
6687,2735,1535,761,2,2317,0,27,42,0,0,0,0
6688,9517,199,24,0,1008,0,1,1,0,0,0,0
6689,123283,717,222,1,915,6,17,4,0,0,0,0
6690,56715,20,0,0,9,0,0,0,0,0,0,0
6691,7436,192,137,0,134,18,1,1,2,0,0,0
6692,5156,1630,1519,4,3550,148,38,122,23,0,0,0
6693,65244,483,45,1,2267,0,29,4,0,1,0,0
6694,26953,810,193,0,1064,6,19,7,0,0,0,0
6695,50807,1205,356,4,4161,2,16,51,0,0,0,0
6696,3156,786,366,6,3119,6,12,22,1,0,0,0
6697,147179,370,35,1,293,0,6,9,0,0,0,0
6698,10806,164,18,0,196,0,2,0,0,0,0,0
6699,19877,721,380,1,735,46,4,0,1,0,0,0
6700,84893,555,119,0,2778,0,18,18,0,0,0,0
6701,4602,4521,10645,76,4471,2494,67,333,151,7,4,0
6702,151121,616,496,8,1141,49,17,41,0,1,0,0
6703,3077,103,12,0,126,0,2,0,1,0,0,0
6704,51256,863,320,0,1667,35,10,3,1,0,0,0
6705,9124,991,321,1,2531,10,33,25,0,0,0,0
6706,29098,235,30,0,260,2,1,1,0,0,0,0
6707,59029,72,0,0,50,0,2,1,0,0,0,0
6708,22893,1251,548,2,3059,3,32,50,0,2,0,0
6709,254958,1526,852,5,1582,128,29,36,0,1,0,0
6710,55656,347,28,0,134,0,3,44,0,1,1,0
6711,93145,553,194,1,743,12,32,0,0,0,0,0
6712,1146,443,29,2,1486,0,35,22,0,8,0,0
6713,8815,2331,1625,9,2893,204,94,72,9,1,0,0
6714,22890,5651,8681,78,6686,1565,299,622,277,89,10,9
6715,6704,139,20,0,84,0,5,0,0,0,0,0
6716,5590,5366,20754,77,9321,15764,93,1309,623,8,140,2
6717,91147,1213,1220,6,533,334,11,11,10,0,0,0
6718,27252,1500,2596,2,2445,1044,16,12,5,0,0,0
6719,12013,287,88,0,233,0,5,4,0,0,1,0
6720,127254,17,0,0,20,0,0,0,0,0,0,0
6721,22933,1647,1117,5,2532,204,38,107,17,0,1,0
6722,25782,680,147,0,548,8,15,27,3,0,0,1
6723,3891,1005,312,5,1717,0,23,27,0,0,0,0
6724,1013,253,48,1,574,0,8,12,0,0,0,0
6725,83463,480,35,1,1474,0,19,7,0,0,0,0
6726,56392,992,556,1,1415,0,24,10,0,0,0,0
6727,9445,540,558,0,1072,100,6,5,3,0,0,0
6728,218811,1487,1815,10,1024,530,13,64,44,0,3,0
6729,164684,120,9,0,116,0,2,1,0,0,0,0
6730,79101,1175,373,4,1432,0,28,53,24,1,4,1
6731,4867,1884,1992,4,1728,181,53,55,2,1,0,0
6732,5596,1776,3565,26,4027,486,42,58,19,1,11,0
6733,55602,1039,428,3,2820,39,60,38,0,0,0,0
6734,4725,1259,1813,4,1285,437,13,337,381,3,10,26
6735,1612,1678,849,4,3269,28,22,59,0,5,0,0
6736,5724,314,14,0,273,0,5,2,0,0,0,0
6737,401563,76,2,0,360,0,3,1,0,0,0,0
6738,56267,379,21,0,653,0,11,1,0,0,0,0
6739,9456,887,510,0,970,71,18,49,25,0,1,1
6740,7224,392,75,0,522,1,3,11,1,1,1,0
6741,55234,1851,1177,7,3089,95,81,82,11,3,0,0
6742,5314,36,6,0,175,0,1,0,0,0,0,0
6743,6507,250,15,0,630,0,1,0,0,0,0,0
6744,22948,4756,9264,31,9239,3198,116,838,185,10,121,3
6745,27145,122,1,0,910,0,9,1,0,0,0,0
6746,2182,750,403,2,3341,73,13,23,18,0,2,0
6747,432,534,392,1,3131,35,6,6,4,0,0,0
6748,199675,99,32,2,75,4,1,0,0,0,0,0
6749,57559,1228,316,4,1879,6,23,11,1,0,0,0
6750,25862,2348,1849,12,1166,302,87,28,7,2,1,0
6751,57326,964,468,0,3808,14,19,13,0,0,0,0
6752,605,583,113,2,1304,0,10,45,0,3,0,0
6753,64216,438,69,0,1609,0,15,7,0,0,0,0
6754,1823,1017,194,2,2376,0,21,26,0,0,0,0
6755,13424,293,44,0,586,0,3,20,0,0,0,0
6756,152098,189,3,0,918,0,2,0,0,0,0,0
6757,233064,6,0,0,0,0,0,0,0,0,0,0
6758,51490,533,10,1,608,0,17,4,0,0,0,0
6759,11333,555,74,1,3087,0,23,6,0,0,0,0
6760,132660,1430,608,8,1546,20,19,71,4,0,0,0
6761,84069,957,260,3,2037,1,17,20,0,0,0,0
6762,64866,524,24,0,1723,0,12,7,0,0,0,0
6763,94,349,28,1,402,0,0,25,0,1,1,0
6764,10802,1156,1335,3,3656,177,17,78,11,3,0,0
6765,3104,1070,1445,4,1318,238,18,16,16,1,0,0
6766,124590,522,46,1,545,0,2,2,0,0,0,0
6767,75786,749,172,2,970,1,20,5,0,0,0,0
6768,51606,1695,1900,10,1945,317,40,48,25,2,0,0
6769,100132476,356,21,1,999,0,35,19,0,1,0,0
6770,9938,483,153,0,276,0,13,0,0,0,0,0
6771,10570,262,72,0,1800,5,3,14,0,0,6,0
6772,9951,2,0,0,0,0,0,0,0,0,0,3
6773,9953,8,4,0,23,0,0,0,0,0,0,7
6774,4705,1136,2448,2,1796,899,13,375,687,7,14,65
6775,161514,571,2553,8,3207,141,11,7,2,0,0,0
6776,23095,1089,499,1,3527,0,25,12,0,0,0,0
6777,5506,1246,1355,0,964,335,18,52,57,5,2,0
6778,3208,346,71,0,281,5,3,0,0,0,0,0
6779,5327,778,180,1,924,0,10,17,0,0,0,0
6780,7419,6217,12788,89,8331,3604,225,1467,867,21,70,3
6781,10456,2813,4031,7,4267,1114,58,87,6,3,0,0
6782,344558,275,7,0,1442,0,3,1,0,0,0,0
6783,843182,39,0,0,153,0,0,0,0,0,0,0
6784,51592,2405,2705,12,5803,325,63,144,36,5,1,0
6785,11137,4914,4461,64,7869,294,193,5413,501,168,199,559
6786,286262,819,272,9,1174,0,12,64,0,8,0,0
6787,92840,1011,639,13,1188,39,17,17,0,2,1,0
6788,286204,142,1,0,174,0,3,0,0,0,0,0
6789,826,1627,811,0,2578,21,32,84,10,7,1,0
6790,353145,792,338,42,2940,0,41,159,0,17,1,0
6791,51200,246,43,0,265,0,1,0,0,0,0,0
6792,111,313,256,74,495,101,4,9,10,3,0,0
6793,8654,269,80,41,351,0,2,7,0,0,0,0
6794,817,1987,3979,4,2401,496,41,73,58,1,5,0
6795,12417,113,2,0,669,0,3,0,0,1,0,0
6796,65260,415,159,0,314,23,8,0,1,0,0,0
6797,3142,75,0,0,128,0,3,0,0,0,0,0
6798,78988,654,159,1,1431,6,95,36,2,21,0,1
6799,18222,508,54,0,450,1,10,7,1,0,0,0
6800,11160,2697,2599,4,5327,89,59,162,1,0,3,0
6801,1201,1927,1604,11,3223,111,57,65,1,8,0,0
6802,51144,1404,206,4,3925,1,32,70,1,1,0,0
6803,56005,463,49,1,811,0,11,1,0,0,0,0
6804,83988,577,652,5,1192,43,23,6,1,0,0,0
6805,80129,116,2,0,52,0,6,0,0,0,0,0
6806,18000,142,19,0,62,0,3,5,0,0,0,0
6807,2746,1073,281,2,2766,6,25,15,0,0,0,0
6808,19046,2343,2675,117,1875,1124,28,110,54,5,0,0
6809,54474,1595,2839,7,2740,324,42,56,49,8,0,0
6810,285971,398,60,0,1307,0,9,8,0,0,0,0
6811,9674,35,0,0,243,0,1,0,0,0,0,0
6812,466,900,390,1,1179,63,9,32,0,0,1,0
6813,3726,1613,775,21,3221,116,28,85,9,3,0,0
6814,89890,843,520,4,1119,51,18,13,2,0,0,0
6815,90379,405,108,0,236,0,6,2,0,0,0,0
6816,91703,505,64,0,942,0,17,1,0,0,0,0
6817,54541,694,52,0,2339,0,9,16,0,0,0,0
6818,7975,533,40,1,1347,0,7,24,0,3,0,0
6819,8660,2460,1826,19,6522,179,32,158,25,3,0,0
6820,79931,715,181,1,3613,3,24,24,0,1,0,0
6821,57473,2761,4620,20,5024,902,51,76,18,1,0,0
6822,27042,431,125,0,3175,2,16,6,0,0,0,0
6823,6935,983,523,0,2364,13,18,106,0,2,0,0
6824,10818,928,207,1,2642,1,18,46,1,1,0,0
6825,84699,551,1008,3,693,205,5,10,5,0,0,0
6826,55829,712,209,0,641,36,10,35,7,0,0,0
6827,26191,1609,743,2,2517,9,16,88,3,1,0,0
6828,5364,450,207,1,885,11,7,9,0,0,0,0
6829,7450,381,118,0,462,0,3,3,0,0,0,0
6830,55585,286,33,0,792,0,7,3,0,0,0,0
6831,9578,567,314,2,1676,23,13,5,1,0,0,0
6832,4313,512,344,2,1744,75,5,24,10,1,1,0
6833,1396,1239,569,5,1293,11,24,43,0,0,0,0
6834,10297,528,57,0,513,0,8,34,1,5,0,2
6835,8364,1947,495,16,3692,0,36,106,2,8,6,0
6836,23043,3381,6342,15,4483,1944,127,86,8,1,0,0
6837,1155,1263,1140,4,1522,147,18,69,29,6,3,1
6838,57563,486,65,0,1217,0,6,1,0,0,0,0
6839,1874,1746,1782,11,2969,284,37,96,27,2,0,0
6840,10687,1943,3476,18,1921,430,27,54,43,10,0,0
6841,146540,483,130,6,1235,1,12,6,0,1,0,0
6842,254394,75,4,0,331,0,4,0,0,0,0,0
6843,10473,222,2,0,493,0,3,1,0,1,0,0
6844,729440,637,443,18,677,53,9,16,0,3,0,0
6845,253128,520,114,2,1614,0,20,16,0,1,0,0
6846,54677,138,15,0,313,0,0,1,0,0,0,0
6847,440275,453,87,0,1048,0,8,4,0,0,0,0
6848,74549,226,11,3,155,0,2,6,0,0,0,0
6849,23355,204,35,0,1651,0,5,3,0,0,0,0
6850,54954,480,13,0,1130,0,21,3,0,0,0,0
6851,9783,131,10,0,356,0,1,0,0,0,0,0
6852,851273,27,0,0,54,0,3,0,0,0,0,0
6853,8324,252,35,1,468,0,5,4,0,0,0,0
6854,80013,1844,975,9,1114,67,12,6,0,0,0,0
6855,1152,2515,2050,8,5773,137,47,153,36,3,1,1
6856,51111,331,7,1,1506,0,13,3,0,0,0,0
6857,22978,892,778,43,1308,159,25,46,49,12,3,4
6858,79637,1006,334,3,3928,0,13,27,0,0,0,0
6859,390792,727,153,2,342,3,7,2,0,0,0,0
6860,128488,111,2,0,249,0,3,0,0,0,0,0
6861,9810,1837,1527,4,5357,108,41,88,25,1,3,1
6862,4076,2559,2686,17,5972,189,90,193,50,3,0,0
6863,79930,1061,802,1,1668,84,21,33,10,0,0,0
6864,26031,1311,362,3,2293,8,28,13,0,2,0,0
6865,54888,2716,3938,18,5460,685,97,160,81,2,1,0
6866,387856,423,36,0,619,0,13,4,0,0,0,0
6867,140836,414,72,0,889,0,5,12,0,0,0,0
6868,6869,55,4,0,51,0,0,1,0,0,0,0
6869,143187,232,42,1,168,0,5,20,1,0,0,0
6870,185,1211,1135,4,1983,219,33,53,22,3,2,1
6871,479,387,258,0,1642,9,5,3,0,0,0,0
6872,9804,1231,849,2,1246,142,28,16,13,0,1,0
6873,1600,1777,1917,5,2831,447,22,76,45,3,0,0
6874,6015,2682,6507,11,4856,1382,62,475,484,9,42,7
6875,84295,3242,1362,28,3590,53,226,67,16,2,0,0
6876,9816,612,139,0,1484,2,18,2,0,0,0,0
6877,266812,998,314,2,975,24,35,40,10,0,0,0
6878,65057,1763,1760,1,2486,326,44,174,27,1,27,0
6879,29920,945,1302,3,4254,86,37,28,6,1,0,0
6880,219072,840,233,2,971,0,16,41,0,1,0,0
6881,4760,756,121,3,1544,0,13,29,0,2,0,0
6882,11284,2471,4585,11,5712,1155,67,88,42,2,0,0
6883,8493,1930,1626,6,2860,94,78,381,45,2,0,4
6884,76614,569,83,0,244,0,11,0,0,0,0,0
6885,54620,371,100,0,509,0,3,1,0,0,0,0
6886,8653,716,104,0,3103,0,20,8,0,1,0,0
6887,7461,268,46,0,326,0,1,1,0,0,0,0
6888,9111,1255,851,1,1091,233,37,24,1,0,0,0
6889,3127,359,15,0,488,0,9,5,0,1,0,0
6890,28972,100,1,0,74,0,2,1,0,0,0,0
6891,112464,1871,948,9,3396,4,94,78,0,5,2,0
6892,51141,1447,818,3,1576,41,38,93,6,11,0,0
6893,7360,1704,1312,0,1905,244,27,86,33,2,1,0
6894,2712,67,9,0,35,0,4,0,0,0,0,0
6895,10553,214,12,0,1459,0,9,0,0,0,0,0
6896,64083,507,155,0,1486,0,19,13,0,0,0,0
6897,1503,2637,1493,8,5854,51,59,133,1,4,0,0
6898,9202,656,137,0,911,0,11,15,0,0,0,0
6899,55698,830,243,2,1016,0,15,1,0,0,0,0
6900,221935,417,16,0,1362,0,8,3,0,0,0,0
6901,140730,95,1,0,764,0,5,0,0,0,0,0
6902,4190,1698,730,8,3876,7,41,52,0,4,0,0
6903,64174,227,102,3,77,20,5,0,0,0,0,0
6904,234857,685,306,0,245,55,21,0,0,0,0,0
6905,6942,1084,410,0,3000,0,38,60,0,7,0,0
6906,4107,196,40,0,368,5,10,2,0,0,0,0
6907,340542,220,23,0,74,0,8,1,0,0,0,0
6908,348807,111,6,0,268,0,1,0,0,0,0,0
6909,117159,1581,506,2,4952,33,52,44,0,0,0,0
6910,8927,146,8,0,72,0,2,2,0,0,0,0
6911,23025,181,40,0,455,0,0,0,0,0,0,0
6912,57506,1693,871,0,1968,17,20,68,6,0,0,0
6913,51535,1487,621,3,4223,11,31,46,0,0,0,0
6914,26086,545,205,0,2673,0,12,15,0,0,0,0
6915,4084,697,170,1,2965,13,9,43,4,1,0,2
6916,8706,206,58,0,65,0,6,0,0,0,0,0
6917,84659,129,5,1,66,0,1,0,0,0,0,0
6918,116870,1364,513,2,1063,100,19,161,21,13,5,1
6919,81929,1541,859,0,2219,79,39,117,19,0,5,1
6920,2314,3310,6449,48,7049,715,79,296,145,6,3,1
6921,1198,2205,2128,5,3803,281,36,255,97,8,15,0
6922,29108,860,614,0,1059,63,15,49,20,0,1,0
6923,79632,337,37,0,1541,0,6,1,0,0,0,0
6924,81603,2427,3624,20,2621,900,28,96,60,3,3,0
6925,12700,58,0,0,29,0,0,0,0,0,0,0
6926,5700,3629,6056,18,6453,1748,61,639,516,7,42,13
6927,10588,80,3,0,54,0,2,26,0,1,0,1
6928,79664,654,353,1,830,0,22,10,0,0,0,0
6929,124220,659,208,2,647,13,5,4,0,0,0,0
6930,405,1812,2830,5,5061,362,32,148,34,2,1,0
6931,7054,1214,430,2,2063,0,53,26,0,2,0,0
6932,7299,143,1,0,32,0,0,0,0,0,0,0
6933,9815,1531,1254,5,1704,116,23,54,9,3,0,0
6934,9088,979,451,3,1240,24,16,43,0,1,1,0
6935,1723,282,26,0,479,0,8,1,0,0,0,0
6936,4502,655,181,0,1395,0,9,8,0,0,0,0
6937,3280,2223,2803,26,2565,266,17,100,56,10,1,1
6938,57180,530,196,0,982,28,13,10,2,3,0,0
6939,343069,1692,739,9,2646,39,28,25,4,0,0,0
6940,9530,3421,7263,36,3895,2998,49,132,102,1,5,0
6941,79183,126,2,0,926,0,0,0,0,0,0,0
6942,22839,1301,662,1,2472,60,24,38,8,1,0,0
6943,60412,1340,956,3,2661,82,37,49,9,3,6,0
6944,27351,603,139,0,2398,12,14,14,0,1,0,0
6945,5864,823,426,3,2566,63,24,17,0,1,0,0
6946,93646,2,0,0,0,0,0,0,0,0,0,0
6947,80230,984,1282,1,1783,303,29,49,29,4,1,0
6948,28973,2412,5594,48,4193,484,51,910,788,4,150,161
6949,56829,2064,1452,14,6125,154,39,53,8,3,0,0
6950,25844,502,72,3,766,0,24,11,0,4,0,0
6951,4508,395,4,0,274,0,4,21,0,4,0,0
6952,64927,1907,2906,15,4592,419,26,65,14,0,0,0
6953,4719,2357,2367,17,4544,240,60,674,181,6,46,69
6954,49855,139,8,0,228,0,2,0,0,0,0,0
6955,84466,548,183,0,339,25,6,2,0,0,0,0
6956,4897,127,18,0,1096,0,2,2,0,0,0,0
6957,2054,970,1754,4,1264,1146,19,60,122,0,0,0
6958,228421,202,18,0,119,0,6,0,0,0,0,0
6959,64397,671,103,0,1585,0,20,7,0,0,0,0
6960,100090,827,564,2,979,89,117,6,0,0,0,0
6961,2993,76,11,0,307,0,3,0,0,0,0,0
6962,84662,1057,1213,2,782,204,19,8,13,0,0,0
6963,26150,794,578,1,1148,34,17,2,1,0,0,0
6964,54039,1098,296,3,1117,13,30,23,0,1,0,0
6965,79065,1179,1059,17,2303,52,35,58,4,3,0,0
6966,23584,547,239,3,324,24,10,6,0,0,0,0
6967,205860,820,215,1,1219,6,10,17,0,0,0,0
6968,910,1113,459,3,134,195,2,7,24,1,1,0
6969,50780,81,0,0,404,0,1,1,0,0,0,0
6970,285203,126,54,0,1281,0,8,0,0,0,0,0
6971,76044,172,19,0,104,0,3,7,0,0,0,0
6972,4354,2032,3298,20,1723,455,222,48,17,14,0,0
6973,56339,355,37,0,730,0,10,3,0,0,0,0
6974,80069,56,1,0,27,0,0,0,0,0,0,0
6975,60559,354,14,1,851,0,7,0,0,0,0,0
6976,5787,1191,328,1,1831,2,26,47,0,0,0,0
6977,220164,428,64,1,1141,0,11,3,0,0,0,0
6978,9570,579,204,1,2231,0,13,52,0,0,0,0
6979,57608,50,0,0,9,0,1,0,0,0,0,0
6980,57096,1441,1538,8,1046,469,61,20,6,1,0,0
6981,9928,1423,726,10,1841,0,28,46,0,2,0,0
6982,4192,555,121,0,672,7,23,1,0,0,0,0
6983,4544,499,42,0,573,0,7,22,0,0,0,0
6984,51297,1602,2402,18,1741,433,23,16,9,0,0,0
6985,10288,224,50,0,109,3,6,4,3,0,0,0
6986,23452,5,0,0,1,0,1,0,0,0,0,0
6987,19016,218,6,0,204,0,1,2,0,0,0,0
6988,79697,675,67,2,2021,0,43,11,0,0,0,0
6989,70790,535,199,0,136,42,10,0,0,0,0,0
6990,55035,405,18,0,160,0,11,3,0,0,0,0
6991,91442,319,108,1,1297,1,13,12,0,4,0,0
6992,375790,431,44,0,746,0,9,0,0,0,0,0
6993,313,113,0,0,50,0,7,0,0,0,0,0
6994,1468,1453,1461,0,2847,157,63,15,5,0,0,0
6995,55705,7646,14271,99,7913,2786,389,2709,1346,141,161,123
6996,5962,2767,7513,39,4117,1872,35,364,175,5,17,1
6997,10846,162,188,35,183,28,4,1,0,0,0,0
6998,326601,152,9,0,179,0,5,0,0,1,0,0
6999,771,256,40,0,338,0,6,0,0,0,0,0
7000,100507436,545,564,4,352,96,5,1,1,0,0,0
7001,5592,2131,2072,9,2167,403,23,17,6,0,0,0
7002,15204,106,2,0,34,0,1,0,0,0,0,0
7003,23439,347,350,3,90,255,2,2,1,0,0,0
7004,10693,1557,813,0,1066,105,27,160,42,11,4,0
7005,10747,58,4,0,272,0,0,0,0,0,0,0
7006,2220,23,1,0,8,0,1,0,0,0,0,0
7007,100124696,781,239,5,790,16,6,31,2,0,0,0
7008,51332,196,3,0,206,0,1,1,0,0,0,0
7009,100534599,4474,104,1,1236,1,1594,209,2,389,0,15
7010,1828,1327,315,1,3837,6,29,55,2,0,0,0
7011,54931,1238,502,2,4741,0,53,114,17,2,0,0
7012,115353,392,19,0,1583,0,11,1,0,0,0,0
7013,10221,204,18,0,413,1,4,0,0,0,0,0
7014,353174,606,991,13,173,592,5,1,0,0,0,0
7015,91289,382,54,3,2086,0,12,3,0,0,0,0
7016,147199,5,0,0,5,0,0,0,0,0,0,0
7017,51172,151,8,0,114,0,0,1,0,0,0,0
7018,51102,262,37,0,198,0,2,0,0,0,0,0
7019,80823,1394,1493,13,3093,224,17,26,2,0,0,0
7020,25923,1494,1930,9,3258,358,50,38,11,0,0,0
7021,490,1267,2258,2,2573,183,24,29,11,1,0,0
7022,29035,209,8,0,792,0,3,0,0,0,0,0
7023,10069,559,179,0,2773,6,6,8,0,0,0,0
7024,284427,1836,3497,20,1739,1120,35,37,13,3,0,0
7025,10447,705,419,4,552,46,21,15,15,0,3,0
7026,4853,1250,2243,8,1092,581,28,9,24,0,1,0
7027,3598,332,96,1,809,0,4,3,0,1,0,0
7028,2582,458,57,0,2024,0,9,3,0,0,0,0
7029,5671,81,7,0,23,0,0,1,0,0,0,0
7030,10257,336,100,0,632,2,3,6,0,0,0,0
7031,72654,683,77,0,382,0,65,18,0,6,0,0
7032,284252,519,120,2,1289,2,7,12,0,0,0,0
7033,3887,769,206,4,1593,0,12,16,0,0,0,0
7034,644943,889,357,0,1037,0,9,36,7,2,0,0
7035,83892,1263,622,3,2803,42,32,31,9,4,1,0
7036,5753,952,175,1,3030,0,22,21,0,2,0,0
